"中国港澳阿峰,#genre#"
"视,http://202.103.213.44:8888/udp/239.81.0.103:4056"
深圳卫
"视,http://202.103.213.44:8888/udp/239.81.0.57:4056"
湖南卫
"视,http://202.103.213.44:8888/udp/239.81.0.110:4056"
湖南卫
"视,http://202.103.213.44:8888/udp/239.81.0.40:4056"
湖北卫
"视,http://202.103.213.44:8888/udp/239.81.0.112:4056"
湖北卫
"视,http://202.103.213.44:8888/udp/239.81.0.41:4056"
陕西卫
"视,http://202.103.213.44:8888/udp/239.81.0.89:4056"
山西卫
"视,http://202.103.213.44:8888/udp/239.81.0.49:4056"
河南卫
"视,http://202.103.213.44:8888/udp/239.81.0.44:4056"
河北卫
"视,http://202.103.213.44:8888/udp/239.81.0.94:4056"
河北卫
"视,http://202.103.213.44:8888/udp/239.81.0.51:4056"
江西卫
"视,http://202.103.213.44:8888/udp/239.81.0.204:4056"
江西卫
"视,http://202.103.213.44:8888/udp/239.81.0.38:4056"
东南卫
"视,http://202.103.213.44:8888/udp/239.81.0.215:4056"
东南卫
"视,http://202.103.213.44:8888/udp/239.81.0.59:4056"
厦门卫
"视,http://202.103.213.44:8888/udp/239.81.0.212:4056"
嘉佳卡
"通,http://202.103.213.44:8888/udp/239.81.0.64:4056"
卡酷动
"画,http://202.103.213.44:8888/udp/239.81.0.62:4056"
金鹰卡
"通,http://202.103.213.44:8888/udp/239.81.0.61:4056"
新动
"漫,http://202.103.213.44:8888/udp/239.81.0.235:4056"
少儿动
"画,http://202.103.213.44:8888/udp/239.81.0.82:4056"
动漫秀
"场,http://202.103.213.44:8888/udp/239.81.0.68:4056"
全纪
"实,http://202.103.213.44:8888/udp/239.81.0.78:4056"
求
"索,http://202.103.213.44:8888/udp/239.81.0.202:4056"
"CCTV4K,http://202.103.213.44:8888/udp/239.81.0.69:4056"
"CCTV4K,http://202.103.213.44:8888/udp/239.81.0.71:4056"
IPTV足
"球,http://202.103.213.44:8888/udp/239.81.0.97:4056"
先锋乒
"羽,http://202.103.213.44:8888/udp/239.81.0.236:4056"
极速汽
"车,http://202.103.213.44:8888/udp/239.81.0.73:4056"
网络棋
"牌,http://202.103.213.44:8888/udp/239.81.0.237:4056"
游戏风
"云,http://202.103.213.44:8888/udp/239.81.0.72:4056"
"??湖南长沙??电信,#genre#"
"CCTV1,http://113.218.229.25:8081/tsfile/live/0001_1.m3u8?key=txiptv"
"CCTV2,http://113.218.229.25:8081/tsfile/live/0002_1.m3u8?key=txiptv"
"CCTV3,http://113.218.229.25:8081/tsfile/live/0003_1.m3u8?key=txiptv"
"CCTV4,http://113.218.229.25:8081/tsfile/live/0004_1.m3u8?key=txiptv"
"CCTV5,http://113.218.229.25:8081/tsfile/live/0005_1.m3u8?key=txiptv"
"CCTV6,http://113.218.229.25:8081/tsfile/live/0006_1.m3u8?key=txiptv"
"CCTV7,http://113.218.229.25:8081/tsfile/live/0007_1.m3u8?key=txiptv"
"CCTV8,http://113.218.229.25:8081/tsfile/live/0008_1.m3u8?key=txiptv"
"CCTV9,http://113.218.229.25:8081/tsfile/live/0009_1.m3u8?key=txiptv"
"CCTV10,http://113.218.229.25:8081/tsfile/live/0010_1.m3u8?key=txiptv"
"CCTV11,http://113.218.229.25:8081/tsfile/live/0011_1.m3u8?key=txiptv"
"CCTV12,http://113.218.229.25:8081/tsfile/live/0012_1.m3u8?key=txiptv"
"CCTV13,http://113.218.229.25:8081/tsfile/live/0013_1.m3u8?key=txiptv"
"CCTV14,http://113.218.229.25:8081/tsfile/live/0014_1.m3u8?key=txiptv"
"CCTV15,http://113.218.229.25:8081/tsfile/live/0015_1.m3u8?key=txiptv"
CGTN纪
"录,http://113.218.229.25:8081/tsfile/live/0016_1.m3u8?key=txiptv"
湖南卫
"视,http://113.218.229.25:8081/tsfile/live/0017_1.m3u8?key=txiptv"
湖南都
"市,http://113.218.229.25:8081/tsfile/live/0018_1.m3u8?key=txiptv"
湖南电
"影,http://113.218.229.25:8081/tsfile/live/0019_1.m3u8?key=txiptv"
湖南娱
"乐,http://113.218.229.25:8081/tsfile/live/1000_1.m3u8?key=txiptv"
湖南国
"际,http://113.218.229.25:8081/tsfile/live/1001_1.m3u8?key=txiptv"
湖南金
"鹰,http://113.218.229.25:8081/tsfile/live/1002_1.m3u8?key=txiptv"
江苏卫
"视,http://113.218.229.25:8081/tsfile/live/0127_1.m3u8?key=txiptv"
浙江卫
"视,http://113.218.229.25:8081/tsfile/live/0124_1.m3u8?key=txiptv"
安徽卫
"视,http://113.218.229.25:8081/tsfile/live/0130_1.m3u8?key=txiptv"
北京卫
"视,http://113.218.229.25:8081/tsfile/live/0122_1.m3u8?key=txiptv"
天津卫
"视,http://113.218.229.25:8081/tsfile/live/0135_1.m3u8?key=txiptv"
东方卫
"视,http://113.218.229.25:8081/tsfile/live/0107_1.m3u8?key=txiptv"
江西卫
"视,http://113.218.229.25:8081/tsfile/live/0138_1.m3u8?key=txiptv"
深圳卫
"视,http://113.218.229.25:8081/tsfile/live/0126_1.m3u8?key=txiptv"
辽宁卫
"视,http://113.218.229.25:8081/tsfile/live/0121_1.m3u8?key=txiptv"
东南卫
"视,http://113.218.229.25:8081/tsfile/live/0137_1.m3u8?key=txiptv"
海南卫
"视,http://113.218.229.25:8081/tsfile/live/1003_1.m3u8?key=txiptv"
广东卫
"视,http://113.218.229.25:8081/tsfile/live/0125_1.m3u8?key=txiptv"
湖北卫
"视,http://113.218.229.25:8081/tsfile/live/0132_1.m3u8?key=txiptv"
广西卫
"视,http://113.218.229.25:8081/tsfile/live/0113_1.m3u8?key=txiptv"
山东卫
"视,http://113.218.229.25:8081/tsfile/live/0131_1.m3u8?key=txiptv"
四川卫
"视,http://113.218.229.25:8081/tsfile/live/0123_1.m3u8?key=txiptv"
重庆卫
"视,http://113.218.229.25:8081/tsfile/live/0142_1.m3u8?key=txiptv"
云南卫
"视,http://113.218.229.25:8081/tsfile/live/0119_1.m3u8?key=txiptv"
河南卫
"视,http://113.218.229.25:8081/tsfile/live/0139_1.m3u8?key=txiptv"
黑龙江卫
"视,http://113.218.229.25:8081/tsfile/live/0143_1.m3u8?key=txiptv"
贵州卫
"视,http://113.218.229.25:8081/tsfile/live/0120_1.m3u8?key=txiptv"
河北卫
"视,http://113.218.229.25:8081/tsfile/live/0117_1.m3u8?key=txiptv"
吉林卫
"视,http://113.218.229.25:8081/tsfile/live/0116_1.m3u8?key=txiptv"
陕西卫
"视,http://113.218.229.25:8081/tsfile/live/0136_1.m3u8?key=txiptv"
山西卫
"视,http://113.218.229.25:8081/tsfile/live/0118_1.m3u8?key=txiptv"
内蒙古卫
"视,http://113.218.229.25:8081/tsfile/live/0109_1.m3u8?key=txiptv"
宁夏卫
"视,http://113.218.229.25:8081/tsfile/live/0112_1.m3u8?key=txiptv"
西藏卫
"视,http://113.218.229.25:8081/tsfile/live/0111_1.m3u8?key=txiptv"
新疆卫
"视,http://113.218.229.25:8081/tsfile/live/0110_1.m3u8?key=txiptv"
南方卫
"视,http://113.218.229.25:8081/tsfile/live/1004_1.m3u8?key=txiptv"
卡酷动
"画,http://113.218.229.25:8081/tsfile/live/1005_1.m3u8?key=txiptv"
优漫卡
"通,http://113.218.229.25:8081/tsfile/live/1006_1.m3u8?key=txiptv"
哈哈炫
"动,http://113.218.229.25:8081/tsfile/live/1007_1.m3u8?key=txiptv"
海南卫
"视,https://livelyws.chinamcache.com/lyws/newzb01.m3u8?auth_key=1706667432-0-0-"
efcd19318c6ec43089f60ae37ed96646
"??山东德州??电信,#genre#"
山东体
"育,http://182.32.160.19:9997/udp/239.21.1.58:5002"
山东体
"育,http://182.32.160.19:9997/udp/239.21.1.141:5002"
山东卫
"视,http://182.32.160.19:9997/udp/239.21.1.52:5002"
山东卫
"视,http://182.32.160.19:9997/udp/239.21.1.87:5002"
山东文
"旅,http://182.32.160.19:9997/udp/239.21.1.57:5002"
山东文
"旅,http://182.32.160.19:9997/udp/239.21.1.176:5002"
山东新
"闻,http://182.32.160.19:9997/udp/239.21.1.54:5002"
山东新
"闻,http://182.32.160.19:9997/udp/239.21.1.140:5002"
山东综
"艺,http://182.32.160.19:9997/udp/239.21.1.55:5002"
山东综
"艺,http://182.32.160.19:9997/udp/239.21.1.177:5002"
济南都
"市,http://182.32.160.19:9997/udp/239.21.1.63:5002"
济南教
"育,http://182.32.160.19:9997/udp/239.21.1.133:5002"
济南科
"教,http://182.32.160.19:9997/udp/239.21.1.150:5002"
济南鲁
"中,http://182.32.160.19:9997/udp/239.21.1.149:5002"
济南商
"务,http://182.32.160.19:9997/udp/239.21.1.67:5002"
济南少
"儿,http://182.32.160.19:9997/udp/239.21.1.68:5002"
济南生
"活,http://182.32.160.19:9997/udp/239.21.1.64:5002"
济南新
"闻,http://182.32.160.19:9997/udp/239.21.1.62:5002"
济南新
"闻,http://182.32.160.19:9997/udp/239.21.1.94:5002"
济南影
"视,http://182.32.160.19:9997/udp/239.21.1.65:5002"
济南娱
"乐,http://182.32.160.19:9997/udp/239.21.1.66:5002"
济宁公
"共,http://182.32.160.19:9997/udp/239.21.2.20:5002"
济宁教
"育,http://182.32.160.19:9997/udp/239.21.1.139:5002"
济宁综
"合,http://182.32.160.19:9997/udp/239.21.1.138:5002"
济宁综
"合,http://182.32.160.19:9997/udp/239.21.2.19:5002"
济阳综
"合,http://182.32.160.19:9997/udp/239.21.1.187:5002"
山东国
"际,http://182.32.160.19:9997/udp/239.21.1.61:5002"
山东教
"育,http://182.32.160.19:9997/udp/239.21.1.101:5002"
山东教
"育,http://182.32.160.19:9997/udp/239.21.1.169:5002"
郓城新
"闻,http://182.32.160.19:9997/udp/239.21.1.251:5002"
沾化综
"合,http://182.32.160.19:9997/udp/239.21.1.226:5002"
长清新
"闻,http://182.32.160.19:9997/udp/239.21.1.107:5002"
诸城新
"闻,http://182.32.160.19:9997/udp/239.21.1.217:5002"
淄博都
"市,http://182.32.160.19:9997/udp/239.21.1.83:5002"
淄博公
"共,http://182.32.160.19:9997/udp/239.21.1.182:5002"
淄博科
"教,http://182.32.160.19:9997/udp/239.21.1.110:5002"
淄博生
"活,http://182.32.160.19:9997/udp/239.21.1.109:5002"
淄博新
"闻,http://182.32.160.19:9997/udp/239.21.1.84:5002"
淄博沂源新
"闻,http://182.32.160.19:9997/udp/239.21.1.114:5002"
综合测
"试,http://182.32.160.19:9997/udp/239.21.1.203:5002"
邹城新
"闻,http://182.32.160.19:9997/udp/239.21.1.185:5002"
山东居家购
"物,http://182.32.160.19:9997/udp/239.21.1.112:5002"
五莲新
"闻,http://182.32.160.19:9997/udp/239.21.1.249:5002"
武城新
"闻,http://182.32.160.19:9997/udp/239.21.1.239:5002"
武城影
"视,http://182.32.160.19:9997/udp/239.21.1.240:5002"
西藏卫
"视,http://182.32.160.19:9997/udp/239.21.1.46:5002"
喜剧影
"院,http://182.32.160.19:9997/udp/239.21.1.122:5002"
夏津公
"共,http://182.32.160.19:9997/udp/239.21.1.102:5002"
夏津综
"合,http://182.32.160.19:9997/udp/239.21.1.106:5002"
新疆卫
"视,http://182.32.160.19:9997/udp/239.21.1.45:5002"
新泰乡
"村,http://182.32.160.19:9997/udp/239.21.1.248:5002"
新泰新
"闻,http://182.32.160.19:9997/udp/239.21.1.210:5002"
新闻综
"合,http://182.32.160.19:9997/udp/239.21.1.193:5002"
烟台公
"共,http://182.32.160.19:9997/udp/239.21.1.117:5002"
烟台经
"济,http://182.32.160.19:9997/udp/239.21.1.205:5002"
烟台新
"闻,http://182.32.160.19:9997/udp/239.21.1.116:5002"
烟台影
"视,http://182.32.160.19:9997/udp/239.21.1.204:5002"
兖州新
"闻,http://182.32.160.19:9997/udp/239.21.1.224:5002"
阳信新
"闻,http://182.32.160.19:9997/udp/239.21.1.252:5002"
山东农
"科,http://182.32.160.19:9997/udp/239.21.1.59:5002"
山东农
"科,http://182.32.160.19:9997/udp/239.21.1.183:5002"
山东齐
"鲁,http://182.32.160.19:9997/udp/239.21.1.53:5002"
山东齐
"鲁,http://182.32.160.19:9997/udp/239.21.1.134:5002"
山东少
"儿,http://182.32.160.19:9997/udp/239.21.1.60:5002"
山东少
"儿,http://182.32.160.19:9997/udp/239.21.1.208:5002"
山东生
"活,http://182.32.160.19:9997/udp/239.21.1.56:5002"
山东生
"活,http://182.32.160.19:9997/udp/239.21.1.175:5002"
宁津新
"闻,http://182.32.160.19:9997/udp/239.21.2.50:5002"
宁夏卫
"视,http://182.32.160.19:9997/udp/239.21.1.44:5002"
宁阳
"1,http://182.32.160.19:9997/udp/239.21.1.143:5002"
宁阳
"2,http://182.32.160.19:9997/udp/239.21.1.144:5002"
农林卫
"视,http://182.32.160.19:9997/udp/239.21.1.235:5002"
平度新
"闻,http://182.32.160.19:9997/udp/239.21.1.228:5002"
平阴综
"合,http://182.32.160.19:9997/udp/239.21.1.221:5002"
平原新
"闻,http://182.32.160.19:9997/udp/239.21.1.243:5002"
栖霞综
"合,http://182.32.160.19:9997/udp/239.21.1.229:5002"
齐河新
"闻,http://182.32.160.19:9997/udp/239.21.1.230:5002"
青岛
"1,http://182.32.160.19:9997/udp/239.21.1.69:5002"
青岛
"2,http://182.32.160.19:9997/udp/239.21.1.70:5002"
青岛
"3,http://182.32.160.19:9997/udp/239.21.1.71:5002"
青岛
"4,http://182.32.160.19:9997/udp/239.21.1.72:5002"
青岛
"5,http://182.32.160.19:9997/udp/239.21.1.73:5002"
青岛
"6,http://182.32.160.19:9997/udp/239.21.1.74:5002"
青海卫
"视,http://182.32.160.19:9997/udp/239.21.1.43:5002"
青州文化旅
"游,http://182.32.160.19:9997/udp/239.21.1.231:5002"
青州综
"合,http://182.32.160.19:9997/udp/239.21.1.232:5002"
曲阜新
"闻,http://182.32.160.19:9997/udp/239.21.1.225:5002"
嘉佳卡
"通,http://182.32.160.19:9997/udp/239.21.2.5:5002"
江苏卫
"视,http://182.32.160.19:9997/udp/239.21.1.19:5002"
江苏卫
"视,http://182.32.160.19:9997/udp/239.21.1.89:5002"
江西卫
"视,http://182.32.160.19:9997/udp/239.21.1.36:5002"
江西卫
"视,http://182.32.160.19:9997/udp/239.21.1.167:5002"
爱生
"活,http://182.32.160.19:9997/udp/239.21.1.212:5002"
安徽卫
"视,http://182.32.160.19:9997/udp/239.21.1.21:5002"
安徽卫
"视,http://182.32.160.19:9997/udp/239.21.1.159:5002"
安丘新
"闻,http://182.32.160.19:9997/udp/239.21.2.13:5002"
北京纪
"实,http://182.32.160.19:9997/udp/239.21.1.172:5002"
北京卫
"视,http://182.32.160.19:9997/udp/239.21.1.20:5002"
北京卫
"视,http://182.32.160.19:9997/udp/239.21.1.88:5002"
滨州公
"共,http://182.32.160.19:9997/udp/239.21.1.119:5002"
滨州好生新
"闻,http://182.32.160.19:9997/udp/239.21.1.238:5002"
滨州新
"闻,http://182.32.160.19:9997/udp/239.21.1.118:5002"
兵团卫
"视,http://182.32.160.19:9997/udp/239.21.1.234:5002"
财富天
"下,http://182.32.160.19:9997/udp/239.21.1.127:5002"
昌乐新
"闻,http://182.32.160.19:9997/udp/239.21.1.245:5002"
昌邑新
"闻,http://182.32.160.19:9997/udp/239.21.2.27:5002"
超清电影
"4K,http://182.32.160.19:9997/udp/239.21.1.179:5002"
车
"迷,http://182.32.160.19:9997/udp/239.21.2.39:5002"
茌平综
"合,http://182.32.160.19:9997/udp/239.21.1.219:5002"
单县综
"合,http://182.32.160.19:9997/udp/239.21.2.21:5002"
德州公
"共,http://182.32.160.19:9997/udp/239.21.1.76:5002"
德州新
"闻,http://182.32.160.19:9997/udp/239.21.1.75:5002"
定
"陶,http://182.32.160.19:9997/udp/239.21.1.244:5002"
东方卫
"视,http://182.32.160.19:9997/udp/239.21.1.23:5002"
东方卫
"视,http://182.32.160.19:9997/udp/239.21.1.111:5002"
东
"明,http://182.32.160.19:9997/udp/239.21.1.246:5002"
东南卫
"视,http://182.32.160.19:9997/udp/239.21.1.29:5002"
东南卫
"视,http://182.32.160.19:9997/udp/239.21.1.113:5002"
东平新
"闻,http://182.32.160.19:9997/udp/239.21.1.216:5002"
东营公
"共,http://182.32.160.19:9997/udp/239.21.1.82:5002"
东营新
"闻,http://182.32.160.19:9997/udp/239.21.1.81:5002"
动作影
"院,http://182.32.160.19:9997/udp/239.21.1.123:5002"
甘肃卫
"视,http://182.32.160.19:9997/udp/239.21.1.47:5002"
甘肃卫
"视,http://182.32.160.19:9997/udp/239.21.2.22:5002"
冠县综
"合,http://182.32.160.19:9997/udp/239.21.1.250:5002"
光
"影,http://182.32.160.19:9997/udp/239.21.1.131:5002"
广
"播,http://182.32.160.19:9997/udp/239.21.2.36:5002"
广东卫
"视,http://182.32.160.19:9997/udp/239.21.1.26:5002"
广东卫
"视,http://182.32.160.19:9997/udp/239.21.1.92:5002"
广西卫
"视,http://182.32.160.19:9997/udp/239.21.1.39:5002"
贵州卫
"视,http://182.32.160.19:9997/udp/239.21.1.42:5002"
贵州卫
"视,http://182.32.160.19:9997/udp/239.21.1.166:5002"
哈哈炫
"动,http://182.32.160.19:9997/udp/239.21.1.51:5002"
海
"看,http://182.32.160.19:9997/udp/239.21.1.96:5002"
海看爱
"宠,http://182.32.160.19:9997/udp/239.21.1.85:5002"
海看大
"片,http://182.32.160.19:9997/udp/239.21.1.99:5002"
海看大
"片,http://182.32.160.19:9997/udp/239.21.1.121:5002"
海看电
"竞,http://182.32.160.19:9997/udp/239.21.1.135:5002"
海看电竞
"LD,http://182.32.160.19:9997/udp/239.21.1.191:5002"
海看儿
"歌,http://182.32.160.19:9997/udp/239.21.1.86:5002"
海看剧
"场,http://182.32.160.19:9997/udp/239.21.1.98:5002"
海看热
"播,http://182.32.160.19:9997/udp/239.21.1.100:5002"
海看少
"儿,http://182.32.160.19:9997/udp/239.21.1.97:5002"
海南卫
"视,http://182.32.160.19:9997/udp/239.21.1.31:5002"
海南卫
"视,http://182.32.160.19:9997/udp/239.21.2.14:5002"
河北卫
"视,http://182.32.160.19:9997/udp/239.21.1.35:5002"
河北卫
"视,http://182.32.160.19:9997/udp/239.21.1.168:5002"
河南卫
"视,http://182.32.160.19:9997/udp/239.21.1.38:5002"
河南卫
"视,http://182.32.160.19:9997/udp/239.21.2.37:5002"
菏
"泽,http://182.32.160.19:9997/udp/239.21.1.103:5002"
菏泽
"2,http://182.32.160.19:9997/udp/239.21.2.18:5002"
黑龙江卫
"视,http://182.32.160.19:9997/udp/239.21.1.28:5002"
黑龙江卫
"视,http://182.32.160.19:9997/udp/239.21.1.91:5002"
湖北卫
"视,http://182.32.160.19:9997/udp/239.21.1.32:5002"
湖北卫
"视,http://182.32.160.19:9997/udp/239.21.1.163:5002"
湖南卫
"视,http://182.32.160.19:9997/udp/239.21.1.18:5002"
湖南卫
"视,http://182.32.160.19:9997/udp/239.21.1.158:5002"
环球旅
"游,http://182.32.160.19:9997/udp/239.21.2.40:5002"
桓
"台,http://182.32.160.19:9997/udp/239.21.1.105:5002"
惠民综
"合,http://182.32.160.19:9997/udp/239.21.1.181:5002"
吉林卫
"视,http://182.32.160.19:9997/udp/239.21.1.37:5002"
吉林卫
"视,http://182.32.160.19:9997/udp/239.21.2.49:5002"
纪实人
"文,http://182.32.160.19:9997/udp/239.21.1.195:5002"
金乡新
"闻,http://182.32.160.19:9997/udp/239.21.1.184:5002"
金鹰纪
"实,http://182.32.160.19:9997/udp/239.21.1.170:5002"
金鹰纪实
"LD,http://182.32.160.19:9997/udp/239.21.1.196:5002"
金鹰卡
"通,http://182.32.160.19:9997/udp/239.21.1.48:5002"
精
"选,http://182.32.160.19:9997/udp/239.21.1.213:5002"
巨野新
"闻,http://182.32.160.19:9997/udp/239.21.1.215:5002"
莱西综
"合,http://182.32.160.19:9997/udp/239.21.1.247:5002"
兰陵综
"合,http://182.32.160.19:9997/udp/239.21.1.237:5002"
梁山新
"闻,http://182.32.160.19:9997/udp/239.21.2.12:5002"
辽宁卫
"视,http://182.32.160.19:9997/udp/239.21.1.27:5002"
辽宁卫
"视,http://182.32.160.19:9997/udp/239.21.1.164:5002"
聊城公
"共,http://182.32.160.19:9997/udp/239.21.1.254:5002"
聊城综
"合,http://182.32.160.19:9997/udp/239.21.1.253:5002"
陵城新
"闻,http://182.32.160.19:9997/udp/239.21.2.24:5002"
美
"人,http://182.32.160.19:9997/udp/239.21.1.132:5002"
蒙
"阴,http://182.32.160.19:9997/udp/239.21.2.23:5002"
墨
"宝,http://182.32.160.19:9997/udp/239.21.1.130:5002"
牟平生
"活,http://182.32.160.19:9997/udp/239.21.2.11:5002"
牟平新
"闻,http://182.32.160.19:9997/udp/239.21.2.10:5002"
内蒙古卫
"视,http://182.32.160.19:9997/udp/239.21.1.41:5002"
日照莒县TV-
"1,http://182.32.160.19:9997/udp/239.21.1.236:5002"
日照科
"教,http://182.32.160.19:9997/udp/239.21.1.80:5002"
日照岚
"山,http://182.32.160.19:9997/udp/239.21.1.209:5002"
日照新
"闻,http://182.32.160.19:9997/udp/239.21.1.79:5002"
荣成综
"合,http://182.32.160.19:9997/udp/239.21.1.227:5002"
乳
"山,http://182.32.160.19:9997/udp/239.21.1.220:5002"
三沙卫
"视,http://182.32.160.19:9997/udp/239.21.2.9:5002"
厦门卫
"视,http://182.32.160.19:9997/udp/239.21.2.6:5002"
禹城综
"艺,http://182.32.160.19:9997/udp/239.21.1.242:5002"
云南卫
"视,http://182.32.160.19:9997/udp/239.21.1.40:5002"
"??黑龙专线??联通,#genre#"
黑龙江新
"闻,http://"
[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m
3u8?$黑龙江移动V6
黑龙江新
"闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8?$黑龙江移动"
V6
"黑龙江都市,http://"
[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m
3u8?$黑龙江移动V6
"黑龙江文体,http://"
[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m
3u8?$黑龙江移动V6
"黑龙江农业,http://"
[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m
3u8?$黑龙江移动V6
"黑龙江影视,http://"
[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m
3u8?$黑龙江移动V6
黑龙江影
"视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8"
黑龙江少
"儿,http://"
[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m
3u8?$黑龙江移动V6
